annot_name	trait1	trait2	rho	rho_corrected	se_rho	pvalue	pvalue_corrected	corr	corr_corrected	h2_1	h2_2	p	p0
ALL_	Astel2016rbc	covidhgi2020A2v5alleur	-6.21785066212e-4	2.20835757326e-4	7.57986964079e-4	0.412038820832	0.770787428686	-0.0297326201877	0.010559960432	0.200525060321	0.00218094921275	1044260	1044260
ALL_	Astel2016rbc	covidhgi2020B2v5alleur	-0.00115846175778	-0.00212894736753	6.19698015658e-4	0.061567568813	5.91550112727e-4	-0.0664687766145	-0.122152091812	0.200223134539	0.00151709849153	1041642	1041642
ALL_	Astel2016rbc	covidhgi2020C2v5alleur	-0.00105458111502	-0.00102984631048	7.40047778431e-4	0.154152111314	0.16404526941	-0.0492672110664	-0.0481116671083	0.201168734552	0.00227763191266	1061878	1061878
ALL_	Astel2016rbc	covidhgi2020A2v5alleurLeaveUKBB	3.88589124474e-4	0.00201541002824	8.40118038008e-4	0.643693333226	0.0164416860712	0.0163663947473	0.0848839919143	0.200330601824	0.00281402495201	1042923	1042923
ALL_	Astel2016rbc	covidhgi2020B2v5alleurLeaveUKBB	-2.34575298833e-4	4.55461685561e-5	7.37570451853e-4	0.75045624868	0.950760633404	-0.0117905180199	0.00228929867624	0.199945945535	0.00197963982363	1038049	1038049
ALL_	Astel2016rbc	covidhgi2020C2v5alleurLeaveUKBB	-8.3632798647e-4	-4.90382131302e-4	8.07832712728e-4	0.300541094129	0.543828177454	-0.0390529087944	-0.0228987298739	0.2008800053	0.00228302030774	1056835	1056835
ALL_	Astel2016wbc	covidhgi2020A2v5alleur	-1.36932925143e-4	9.64581659932e-5	8.52293705945e-4	0.87235803638	0.909891977433	-0.00686915727296	0.00483876548885	0.182206262192	0.00218094921275	1044260	1044260
ALL_	Astel2016wbc	covidhgi2020B2v5alleur	-7.28234513092e-5	-2.1878697067e-4	7.58635868564e-4	0.92352642691	0.773044213696	-0.00438350631888	-0.0131695772609	0.181922101699	0.00151709849153	1041642	1041642
ALL_	Astel2016wbc	covidhgi2020C2v5alleur	-3.45844840566e-4	1.10363672577e-4	8.04156455443e-4	0.667143569853	0.890839875173	-0.0169654110922	0.0054138875452	0.182452697156	0.00227763191266	1061878	1061878
ALL_	Astel2016wbc	covidhgi2020A2v5alleurLeaveUKBB	3.54674133761e-4	0.00151151987683	9.49712734912e-4	0.708810486134	0.111484769478	0.0156703386718	0.0667825085748	0.182043142588	0.00281402495201	1042923	1042923
ALL_	Astel2016wbc	covidhgi2020B2v5alleurLeaveUKBB	2.2213855078e-5	2.40242399333e-4	9.90397378852e-4	0.98210556044	0.808337188271	0.00117117338247	0.0126662167575	0.181726934086	0.00197963982363	1038049	1038049
ALL_	Astel2016wbc	covidhgi2020C2v5alleurLeaveUKBB	7.68352221427e-5	8.76227263364e-4	8.24936840954e-4	0.925791757718	0.288156261095	0.00376456584055	0.0429310299656	0.182465656292	0.00228302030774	1056835	1056835
ALL_	Astel2016plt	covidhgi2020A2v5alleur	-6.99696356271e-5	1.12087813095e-4	8.18885085327e-4	0.931907619593	0.891126784205	-0.00306838439771	0.00491539642579	0.238426289801	0.00218094921275	1044260	1044260
ALL_	Astel2016plt	covidhgi2020B2v5alleur	-1.86551867991e-4	-7.32903407958e-4	6.68081898059e-4	0.780064463283	0.272629898535	-0.00981315304254	-0.0385527809779	0.238214549596	0.00151709849153	1041642	1041642
ALL_	Astel2016plt	covidhgi2020C2v5alleur	-1.85474064899e-4	-0.00176260025136	8.30066109446e-4	0.823189237943	0.0337165271145	-0.00793812432	-0.0754377164775	0.239688417911	0.00227763191266	1061878	1061878
ALL_	Astel2016plt	covidhgi2020A2v5alleurLeaveUKBB	-1.69939024465e-4	3.89314230874e-4	9.21511059244e-4	0.853689127014	0.672679258502	-0.00656336701843	0.0150360530242	0.238234644169	0.00281402495201	1042923	1042923
ALL_	Astel2016plt	covidhgi2020B2v5alleurLeaveUKBB	1.89705706897e-4	-4.07141293203e-4	7.11565359914e-4	0.789774577991	0.567202105565	0.0087410769515	-0.0187598645936	0.237927544758	0.00197963982363	1038049	1038049
ALL_	Astel2016plt	covidhgi2020C2v5alleurLeaveUKBB	4.12115018257e-5	-0.00175174485431	8.58568400315e-4	0.961716039683	0.0413195566538	0.00176184791101	-0.0748894817096	0.239657087075	0.00228302030774	1056835	1056835
ALL_	Mills2021afb	covidhgi2020A2v5alleur	-0.0020768192818	-0.00265473307932	3.74924809896e-4	3.03690980988e-8	1.43419879046e-12	-0.181371287056	-0.231841238959	0.0600122918721	0.00218484248369	1042223	1042223
ALL_	Mills2021afb	covidhgi2020B2v5alleur	-0.00264779036721	-0.00281931535922	3.53300439542e-4	6.65799748259e-14	1.46407630663e-15	-0.276878175583	-0.294814462173	0.0599514795704	0.0015254214209099999	1039694	1039694
ALL_	Mills2021afb	covidhgi2020C2v5alleur	-0.00201306754535	-0.00178768936344	3.61552858041e-4	2.57920246093e-8	7.6349017697e-7	-0.171728165609	-0.152501894818	0.0602444983771	0.00228095249368	1060112	1060112
ALL_	Mills2021afb	covidhgi2020A2v5alleurLeaveUKBB	-0.0020746447255800002	-0.00275003323446	4.14210559247e-4	5.48069552599e-7	3.15356695208e-11	-0.159587861938	-0.211540761045	0.0599560573815	0.00281873788908	1040891	1040891
ALL_	Mills2021afb	covidhgi2020B2v5alleurLeaveUKBB	-0.00182175935827	-0.0023732211117	4.27405094621e-4	2.02268677808e-5	2.81407962653e-8	-0.167026572211	-0.217586908824	0.059860996406	0.00198731604945	1036124	1036124
ALL_	Mills2021afb	covidhgi2020C2v5alleurLeaveUKBB	-1.00632444334e-5	-4.24477786648e-4	3.93404998469e-4	0.979592450917	0.280594760853	-8.58436766209e-4	-0.0362097274799	0.0602020320406	0.00228269702673	1055367	1055367
