id.exposure	id.outcome	outcome	exposure	pt	outliers_removed	Isq	egger_intercept	se	pval
hBlAY6	gfLFit	covidhgi2020B2v5alleur	Stahl2019bip	5e-8	FALSE	0	-0.004383692748840036	0.03817730037704853	0.9108570234855304
tGajrZ	ncieIq	covidhgi2020C2v5alleur	Stahl2019bip	5e-8	FALSE	0	-0.005568685768098892	0.01724981748233119	0.7534758620814925
T1JIlP	V5Id39	covidhgi2020A2v5alleur	Astel2016rbc	5e-8	FALSE	0.9487442418929583	0.009631281954442506	0.005974410005226947	0.10877592836074088
T1JIlP	V5Id39	covidhgi2020A2v5alleur	Astel2016rbc	5e-8	TRUE	0.9479745973445353	0.007105260264422394	0.0056329963162478885	0.2088956635643205
c6cRob	VcQ6oI	covidhgi2020B2v5alleur	Astel2016rbc	5e-8	FALSE	0.9476626608692365	0.004826595638131661	0.003876419217757078	0.2148124279761972
c6cRob	VcQ6oI	covidhgi2020B2v5alleur	Astel2016rbc	5e-8	TRUE	0.9468367264233862	0.0025649810196812306	0.003498664784808863	0.46450614075413055
H2ohbG	9CYbCY	covidhgi2020C2v5alleur	Astel2016rbc	5e-8	FALSE	0.9461154875862053	5.743717072431082e-4	0.002053173262770423	0.7800087247584125
H2ohbG	9CYbCY	covidhgi2020C2v5alleur	Astel2016rbc	5e-8	TRUE	0.9451156754541273	-0.0010815587241316206	0.0015592007613592308	0.48884074782012743
o9Mhsu	nhIYiX	covidhgi2020A2v5alleur	Astel2016wbc	5e-8	FALSE	0.9168889917532205	0.010552542605454636	0.006171120249676166	0.08919448289385278
o9Mhsu	nhIYiX	covidhgi2020A2v5alleur	Astel2016wbc	5e-8	TRUE	0.9173442888388332	0.010240157892508187	0.005900126818001379	0.08456292763533245
sOv1HS	iqlpWK	covidhgi2020B2v5alleur	Astel2016wbc	5e-8	FALSE	0.9133579175058061	0.0043414493478008695	0.004356991565847699	0.3205539072148763
sOv1HS	iqlpWK	covidhgi2020B2v5alleur	Astel2016wbc	5e-8	TRUE	0.9137906936169766	0.0040499224843515095	0.004085785074580962	0.3230924693293523
cZ9tXl	g9D42m	covidhgi2020C2v5alleur	Astel2016wbc	5e-8	FALSE	0.9130035548841611	0.0015039638887688353	0.002340464645159378	0.521414379906572
cZ9tXl	g9D42m	covidhgi2020C2v5alleur	Astel2016wbc	5e-8	TRUE	0.913405279975688	0.0012454138006977242	0.0018923396519581498	0.511409570991499
IkgKcD	LoDc4n	covidhgi2020A2v5alleur	Astel2016plt	5e-8	FALSE	0.9554141448010662	0.004356710363224649	0.004529087906193916	0.3371705414111722
NcrCwQ	Svppmm	covidhgi2020B2v5alleur	Astel2016plt	5e-8	FALSE	0.953515188784796	0.0011993805424885657	0.0032318297813774288	0.7109242187544729
snWZML	8HdSwr	covidhgi2020C2v5alleur	Astel2016plt	5e-8	FALSE	0.952504888940199	-0.0011653799783873005	0.0014055622401722534	0.40797338152084117
YLnEVl	Yx01tl	covidhgi2020A2v5alleur	Mills2021afb	5e-8	FALSE	0.22637728792062556	0.012565341830130979	0.019662895246118594	0.525078657806741
ZSGuDQ	SPjUWS	covidhgi2020B2v5alleur	Mills2021afb	5e-8	FALSE	0	0.01378742157308382	0.013631947192588858	0.3156311367484851
ZSGuDQ	SPjUWS	covidhgi2020B2v5alleur	Mills2021afb	5e-8	TRUE	0	0.021249239581846446	0.011750116547136442	0.07538984418236105
M3aGq9	xpkRcf	covidhgi2020C2v5alleur	Mills2021afb	5e-8	FALSE	0	-5.476851881698093e-4	0.005847309286643538	0.9256682989605509
